run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,257,0.507114780127612,saved_rgb,start_image_current_state,0.5182878430203024,0.030922153551966543,0.6534134766774392,0.20782980590116443,0.846788764078536,4.978623382808354,3.9242693305015566,20,0.1462986965498272,0.011173062892690377
recorded_obs-0629-01,new_latest,257,0.507114780127612,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,81.49627524855467,3.44540354013443,20,-0.46535775495243226,-0.5068438697629439
recorded_obs-0629-01,new_latest,257,0.507114780127612,server_jpeg_bgr_q90,current_image_current_state,0.5088042233032762,0.040800844481675924,0.5109227503784902,0.22057645722935665,0.8323770445006284,6.068037907644622,4.559371936321258,20,0.003807970250878201,0.001689443175664218
recorded_obs-0629-01,new_latest,257,0.507114780127612,server_jpeg_bgr_q90,current_image_start_state,-0.0051517342763784,0.014915651599936146,0.008258586661560256,0.020832577744540705,0.09343777542322691,82.19243212152261,2.6430284440517426,20,-0.49885619346605176,-0.5122665144039904
recorded_obs-0629-01,new_latest,257,0.507114780127612,server_jpeg_bgr_q90,start_image_current_state,0.5276485348932611,0.0265436334685236,0.8383566809065531,0.10000323399906333,0.9128376715165863,5.199136342042051,3.708384335041046,20,0.3312419007789411,0.020533754765649115
recorded_obs-0629-01,new_latest,257,0.507114780127612,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,81.76362623706326,2.9552656412124634,20,-0.4842118815840687,-0.5087199851700752
recorded_obs-0629-01,new_latest,272,0.8290708715946437,saved_rgb,current_image_current_state,0.8280735045224995,0.014594107861918561,0.6449962719449146,0.14046292120523898,0.9214815715661157,3.644377369093656,3.469256114959717,20,-0.18407459964972905,-0.0009973670721441508
recorded_obs-0629-01,new_latest,272,0.8290708715946437,saved_rgb,current_image_start_state,4.52355042579013e-06,0.014807226251789483,0.0245946356544125,0.025994863179271663,0.09802032789630022,124.86029364514123,3.319124585390091,20,-0.8044762359402311,-0.8290663480442179
recorded_obs-0629-01,new_latest,272,0.8290708715946437,saved_rgb,start_image_current_state,0.8235426347022526,0.014201371804066396,0.7872687791229506,0.0639741097386291,0.9225655321219597,4.0969531752034225,3.0566285133361815,20,-0.041802092471693086,-0.005528236892391014
recorded_obs-0629-01,new_latest,272,0.8290708715946437,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,125.15161389051795,3.44540354013443,20,-0.7873138464194639,-0.8287999612299756
recorded_obs-0629-01,new_latest,272,0.8290708715946437,server_jpeg_bgr_q90,current_image_current_state,0.8308681025388565,0.015131738552408921,0.6703414880006197,0.14058795051160577,0.942901638040013,3.6654910289026503,3.522221541404724,20,-0.158729383594024,0.001797230944212802
recorded_obs-0629-01,new_latest,272,0.8290708715946437,server_jpeg_bgr_q90,current_image_start_state,-0.0014593282441221123,0.014494443308237449,0.009767855374677047,0.021837281603430698,0.07506463204352594,125.107667162548,2.9869150817394257,20,-0.8193030162199666,-0.8305301998387657
